Year,long,lat,Borough,crimeType,NumOfCrimes
2011,0.132869,51.545305,Barking and Dagenham,Burglary,2356
2011,0.132869,51.545305,Barking and Dagenham,Criminal Damage,2184
2011,0.132869,51.545305,Barking and Dagenham,Drugs,988
2011,0.132869,51.545305,Barking and Dagenham,Fraud or Forgery,616
2011,0.132869,51.545305,Barking and Dagenham,Other Notifiable Offences,357
2011,0.132869,51.545305,Barking and Dagenham,Robbery,1029
2011,0.132869,51.545305,Barking and Dagenham,Sexual Offences,249
2011,0.132869,51.545305,Barking and Dagenham,Theft and Handling,249
2011,0.132869,51.545305,Barking and Dagenham,Violence Against The Person,4064
2011,-0.20435,51.598981,Barnet,Burglary,4918
2011,-0.20435,51.598981,Barnet,Criminal Damage,2440
2011,-0.20435,51.598981,Barnet,Drugs,1261
2011,-0.20435,51.598981,Barnet,Fraud or Forgery,842
2011,-0.20435,51.598981,Barnet,Other Notifiable Offences,399
2011,-0.20435,51.598981,Barnet,Robbery,1171
2011,-0.20435,51.598981,Barnet,Sexual Offences,301
2011,-0.20435,51.598981,Barnet,Theft and Handling,9755
2011,0.140448,51.459029,Barnet,Violence Against The Person,4199
2011,0.140448,51.459029,Bexley,Burglary,1497
2011,0.140448,51.459029,Bexley,Criminal Damage,1736
2011,0.140448,51.459029,Bexley,Drugs,934
2011,0.140448,51.459029,Bexley,Fraud or Forgery,327
2011,0.140448,51.459029,Bexley,Other Notifiable Offences,195
2011,0.140448,51.459029,Bexley,Robbery,362
2011,0.140448,51.459029,Bexley,Sexual Offences,149
2011,0.140448,51.459029,Bexley,Theft and Handling,4027
2011,0.140448,51.459029,Bexley,Violence Against The Person,2757
2011,-0.267615105,51.55852881,Brent,Burglary,3777
2011,-0.267615105,51.55852881,Brent,Criminal Damage,2404
2011,-0.267615105,51.55852881,Brent,Drugs,4384
2011,-0.267615105,51.55852881,Brent,Fraud or Forgery,984
2011,-0.267615105,51.55852881,Brent,Other Notifiable Offences,480
2011,-0.267615105,51.55852881,Brent,Robbery,2123
2011,-0.267615105,51.55852881,Brent,Sexual Offences,323
2011,-0.267615105,51.55852881,Brent,Theft and Handling,7586
2011,-0.267615105,51.55852881,Brent,Violence Against The Person,7135
2011,0.051581072,51.37200568,Bromley,Burglary,3173
2011,0.051581072,51.37200568,Bromley,Criminal Damage,2665
2011,0.051581072,51.37200568,Bromley,Drugs,1063
2011,0.051581072,51.37200568,Bromley,Fraud or Forgery,564
2011,0.051581072,51.37200568,Bromley,Other Notifiable Offences,224
2011,0.051581072,51.37200568,Bromley,Robbery,707
2011,0.051581072,51.37200568,Bromley,Sexual Offences,234
2011,0.051581072,51.37200568,Bromley,Theft and Handling,8069
2011,0.051581072,51.37200568,Bromley,Violence Against The Person,4626
2011,-0.15753842,51.54638273,Camden,Burglary,3421
2011,-0.15753842,51.54638273,Camden,Criminal Damage,2085
2011,-0.15753842,51.54638273,Camden,Drugs,2563
2011,-0.15753842,51.54638273,Camden,Fraud or Forgery,827
2011,-0.15753842,51.54638273,Camden,Other Notifiable Offences,452
2011,-0.15753842,51.54638273,Camden,Robbery,1449
2011,-0.15753842,51.54638273,Camden,Sexual Offences,337
2011,-0.15753842,51.54638273,Camden,Theft and Handling,13518
2011,-0.15753842,51.54638273,Camden,Violence Against The Person,5580
2011,-0.08714974,51.35540335,Croydon,Burglary,4645
2011,-0.08714974,51.35540335,Croydon,Criminal Damage,3471
2011,-0.08714974,51.35540335,Croydon,Drugs,2335
2011,-0.08714974,51.35540335,Croydon,Fraud or Forgery,803
2011,-0.08714974,51.35540335,Croydon,Other Notifiable Offences,461
2011,-0.08714974,51.35540335,Croydon,Robbery,1778
2011,-0.08714974,51.35540335,Croydon,Sexual Offences,457
2011,-0.08714974,51.35540335,Croydon,Theft and Handling,10142
2011,-0.08714974,51.35540335,Croydon,Violence Against The Person,6613
2011,-0.331103318,51.52252369,Ealing,Burglary,3868
2011,-0.331103318,51.52252369,Ealing,Criminal Damage,3173
2011,-0.331103318,51.52252369,Ealing,Drugs,2221
2011,-0.331103318,51.52252369,Ealing,Fraud or Forgery,993
2011,-0.331103318,51.52252369,Ealing,Other Notifiable Offences,561
2011,-0.331103318,51.52252369,Ealing,Robbery,1452
2011,-0.331103318,51.52252369,Ealing,Sexual Offences,397
2011,-0.331103318,51.52252369,Ealing,Theft and Handling,10854
2011,-0.331103318,51.52252369,Ealing,Violence Against The Person,7202
2011,-0.087357679,51.6510689,Enfield,Burglary,3715
2011,-0.087357679,51.6510689,Enfield,Criminal Damage,2649
2011,-0.087357679,51.6510689,Enfield,Drugs,1501
2011,-0.087357679,51.6510689,Enfield,Fraud or Forgery,763
2011,-0.087357679,51.6510689,Enfield,Other Notifiable Offences,401
2011,-0.087357679,51.6510689,Enfield,Robbery,1134
2011,-0.087357679,51.6510689,Enfield,Sexual Offences,283
2011,-0.087357679,51.6510689,Enfield,Theft and Handling,7849
2011,-0.087357679,51.6510689,Enfield,Violence Against The Person,4200
2011,0.056667612,51.4727399,Greenwich,Burglary,2552
2011,0.056667612,51.4727399,Greenwich,Criminal Damage,2819
2011,0.056667612,51.4727399,Greenwich,Drugs,1405
2011,0.056667612,51.4727399,Greenwich,Fraud or Forgery,583
2011,0.056667612,51.4727399,Greenwich,Other Notifiable Offences,363
2011,0.056667612,51.4727399,Greenwich,Robbery,866
2011,0.056667612,51.4727399,Greenwich,Sexual Offences,376
2011,0.056667612,51.4727399,Greenwich,Theft and Handling,7387
2011,0.056667612,51.4727399,Greenwich,Violence Against The Person,5196
2011,-0.063392167,51.55224629,Hackney,Burglary,2330
2011,-0.063392167,51.55224629,Hackney,Criminal Damage,2057
2011,-0.063392167,51.55224629,Hackney,Drugs,2418
2011,-0.063392167,51.55224629,Hackney,Fraud or Forgery,591
2011,-0.063392167,51.55224629,Hackney,Other Notifiable Offences,322
2011,-0.063392167,51.55224629,Hackney,Robbery,1145
2011,-0.063392167,51.55224629,Hackney,Sexual Offences,353
2011,-0.063392167,51.55224629,Hackney,Theft and Handling,8633
2011,-0.063392167,51.55224629,Hackney,Violence Against The Person,5306
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Burglary,2524
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Criminal Damage,1745
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Drugs,1512
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Fraud or Forgery,506
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Other Notifiable Offences,440
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Robbery,781
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Sexual Offences,198
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Theft and Handling,8935
2011,-0.221423779,51.49608552,Hammersmith and Fulham,Violence Against The Person,4307
2011,-0.107489086,51.5904085,Haringey,Burglary,3609
2011,-0.107489086,51.5904085,Haringey,Criminal Damage,2701
2011,-0.107489086,51.5904085,Haringey,Drugs,1586
2011,-0.107489086,51.5904085,Haringey,Fraud or Forgery,514
2011,-0.107489086,51.5904085,Haringey,Other Notifiable Offences,246
2011,-0.107489086,51.5904085,Haringey,Robbery,1414
2011,-0.107489086,51.5904085,Haringey,Sexual Offences,309
2011,-0.107489086,51.5904085,Haringey,Theft and Handling,8382
2011,-0.107489086,51.5904085,Haringey,Violence Against The Person,4667
2011,-0.34121755,51.59762886,Harrow,Burglary,2602
2011,-0.34121755,51.59762886,Harrow,Criminal Damage,1463
2011,-0.34121755,51.59762886,Harrow,Drugs,683
2011,-0.34121755,51.59762886,Harrow,Fraud or Forgery,635
2011,-0.34121755,51.59762886,Harrow,Other Notifiable Offences,301
2011,-0.34121755,51.59762886,Harrow,Robbery,650
2011,-0.34121755,51.59762886,Harrow,Sexual Offences,161
2011,-0.34121755,51.59762886,Harrow,Theft and Handling,4140
2011,-0.34121755,51.59762886,Harrow,Violence Against The Person,2829
2011,0.221167602,51.56436983,Havering,Burglary,2820
2011,0.221167602,51.56436983,Havering,Criminal Damage,1840
2011,0.221167602,51.56436983,Havering,Drugs,1056
2011,0.221167602,51.56436983,Havering,Fraud or Forgery,330
2011,0.221167602,51.56436983,Havering,Other Notifiable Offences,272
2011,0.221167602,51.56436983,Havering,Robbery,483
2011,0.221167602,51.56436983,Havering,Sexual Offences,198
2011,0.221167602,51.56436983,Havering,Theft and Handling,6469
2011,0.221167602,51.56436983,Havering,Violence Against The Person,3329
2011,-0.44582914,51.54153292,Hillingdon,Burglary,3721
2011,-0.44582914,51.54153292,Hillingdon,Criminal Damage,2879
2011,-0.44582914,51.54153292,Hillingdon,Drugs,1579
2011,-0.44582914,51.54153292,Hillingdon,Fraud or Forgery,799
2011,-0.44582914,51.54153292,Hillingdon,Other Notifiable Offences,604
2011,-0.44582914,51.54153292,Hillingdon,Robbery,898
2011,-0.44582914,51.54153292,Hillingdon,Sexual Offences,284
2011,-0.44582914,51.54153292,Hillingdon,Theft and Handling,9060
2011,-0.44582914,51.54153292,Hillingdon,Violence Against The Person,5503
2011,-0.367126387,51.46840119,Hounslow,Burglary,2728
2011,-0.367126387,51.46840119,Hounslow,Criminal Damage,2630
2011,-0.367126387,51.46840119,Hounslow,Drugs,1743
2011,-0.367126387,51.46840119,Hounslow,Fraud or Forgery,645
2011,-0.367126387,51.46840119,Hounslow,Other Notifiable Offences,505
2011,-0.367126387,51.46840119,Hounslow,Robbery,662
2011,-0.367126387,51.46840119,Hounslow,Sexual Offences,265
2011,-0.367126387,51.46840119,Hounslow,Theft and Handling,8391
2011,-0.367126387,51.46840119,Hounslow,Violence Against The Person,5437
2011,-0.110522698,51.54864424,Islington,Burglary,2812
2011,-0.110522698,51.54864424,Islington,Criminal Damage,2037
2011,-0.110522698,51.54864424,Islington,Drugs,1740
2011,-0.110522698,51.54864424,Islington,Fraud or Forgery,517
2011,-0.110522698,51.54864424,Islington,Other Notifiable Offences,370
2011,-0.110522698,51.54864424,Islington,Robbery,1151
2011,-0.110522698,51.54864424,Islington,Sexual Offences,275
2011,-0.110522698,51.54864424,Islington,Theft and Handling,9075
2011,-0.110522698,51.54864424,Islington,Violence Against The Person,5142
2011,-0.192878281,51.501641,Kensington and Chelsea,Burglary,1733
2011,-0.192878281,51.501641,Kensington and Chelsea,Criminal Damage,1150
2011,-0.192878281,51.501641,Kensington and Chelsea,Drugs,1628
2011,-0.192878281,51.501641,Kensington and Chelsea,Fraud or Forgery,655
2011,-0.192878281,51.501641,Kensington and Chelsea,Other Notifiable Offences,248
2011,-0.192878281,51.501641,Kensington and Chelsea,Robbery,609
2011,-0.192878281,51.501641,Kensington and Chelsea,Sexual Offences,160
2011,-0.192878281,51.501641,Kensington and Chelsea,Theft and Handling,9337
2011,-0.192878281,51.501641,Kensington and Chelsea,Violence Against The Person,2741
2011,-0.286839936,51.38778202,Kingston upon Thames,Burglary,1338
2011,-0.286839936,51.38778202,Kingston upon Thames,Criminal Damage,1150
2011,-0.286839936,51.38778202,Kingston upon Thames,Drugs,670
2011,-0.286839936,51.38778202,Kingston upon Thames,Fraud or Forgery,383
2011,-0.286839936,51.38778202,Kingston upon Thames,Other Notifiable Offences,139
2011,-0.286839936,51.38778202,Kingston upon Thames,Robbery,239
2011,-0.286839936,51.38778202,Kingston upon Thames,Sexual Offences,163
2011,-0.286839936,51.38778202,Kingston upon Thames,Theft and Handling,3804
2011,-0.286839936,51.38778202,Kingston upon Thames,Violence Against The Person,2181
2011,-0.118211164,51.45327427,Lambeth,Burglary,3796
2011,-0.118211164,51.45327427,Lambeth,Criminal Damage,3056
2011,-0.118211164,51.45327427,Lambeth,Drugs,2995
2011,-0.118211164,51.45327427,Lambeth,Fraud or Forgery,1003
2011,-0.118211164,51.45327427,Lambeth,Other Notifiable Offences,390
2011,-0.118211164,51.45327427,Lambeth,Robbery,3025
2011,-0.118211164,51.45327427,Lambeth,Sexual Offences,450
2011,-0.118211164,51.45327427,Lambeth,Theft and Handling,10112
2011,-0.118211164,51.45327427,Lambeth,Violence Against The Person,7117
2011,-0.020113188,51.44814353,Lewisham,Burglary,3246
2011,-0.020113188,51.44814353,Lewisham,Criminal Damage,2939
2011,-0.020113188,51.44814353,Lewisham,Drugs,2191
2011,-0.020113188,51.44814353,Lewisham,Fraud or Forgery,893
2011,-0.020113188,51.44814353,Lewisham,Other Notifiable Offences,459
2011,-0.020113188,51.44814353,Lewisham,Robbery,1678
2011,-0.020113188,51.44814353,Lewisham,Sexual Offences,390
2011,-0.020113188,51.44814353,Lewisham,Theft and Handling,8071
2011,-0.020113188,51.44814353,Lewisham,Violence Against The Person,6422
2011,-0.19734246,51.40994531,Merton,Burglary,2406
2011,-0.19734246,51.40994531,Merton,Criminal Damage,1689
2011,-0.19734246,51.40994531,Merton,Drugs,1001
2011,-0.19734246,51.40994531,Merton,Fraud or Forgery,386
2011,-0.19734246,51.40994531,Merton,Other Notifiable Offences,129
2011,-0.19734246,51.40994531,Merton,Robbery,635
2011,-0.19734246,51.40994531,Merton,Sexual Offences,195
2011,-0.19734246,51.40994531,Merton,Theft and Handling,4542
2011,-0.19734246,51.40994531,Merton,Violence Against The Person,2545
2011,0.036251622,51.52833596,Newham,Burglary,3243
2011,0.036251622,51.52833596,Newham,Criminal Damage,2617
2011,0.036251622,51.52833596,Newham,Drugs,2286
2011,0.036251622,51.52833596,Newham,Fraud or Forgery,1237
2011,0.036251622,51.52833596,Newham,Other Notifiable Offences,458
2011,0.036251622,51.52833596,Newham,Robbery,2384
2011,0.036251622,51.52833596,Newham,Sexual Offences,396
2011,0.036251622,51.52833596,Newham,Theft and Handling,10546
2011,0.036251622,51.52833596,Newham,Violence Against The Person,6468
2011,0.075695705,51.58549606,Redbridge,Burglary,3788
2011,0.075695705,51.58549606,Redbridge,Criminal Damage,2350
2011,0.075695705,51.58549606,Redbridge,Drugs,2344
2011,0.075695705,51.58549606,Redbridge,Fraud or Forgery,630
2011,0.075695705,51.58549606,Redbridge,Other Notifiable Offences,286
2011,0.075695705,51.58549606,Redbridge,Robbery,1141
2011,0.075695705,51.58549606,Redbridge,Sexual Offences,242
2011,0.075695705,51.58549606,Redbridge,Theft and Handling,8989
2011,0.075695705,51.58549606,Redbridge,Violence Against The Person,3802
2011,-0.313109722,51.44213678,Richmond upon Thames,Burglary,2088
2011,-0.313109722,51.44213678,Richmond upon Thames,Criminal Damage,1398
2011,-0.313109722,51.44213678,Richmond upon Thames,Drugs,537
2011,-0.313109722,51.44213678,Richmond upon Thames,Fraud or Forgery,379
2011,-0.313109722,51.44213678,Richmond upon Thames,Other Notifiable Offences,164
2011,-0.313109722,51.44213678,Richmond upon Thames,Robbery,198
2011,-0.313109722,51.44213678,Richmond upon Thames,Sexual Offences,150
2011,-0.313109722,51.44213678,Richmond upon Thames,Theft and Handling,4136
2011,-0.313109722,51.44213678,Richmond upon Thames,Violence Against The Person,1921
2011,-0.074562705,51.47311693,Southwark,Burglary,3412
2011,-0.074562705,51.47311693,Southwark,Criminal Damage,3135
2011,-0.074562705,51.47311693,Southwark,Drugs,3471
2011,-0.074562705,51.47311693,Southwark,Fraud or Forgery,720
2011,-0.074562705,51.47311693,Southwark,Other Notifiable Offences,536
2011,-0.074562705,51.47311693,Southwark,Robbery,2368
2011,-0.074562705,51.47311693,Southwark,Sexual Offences,474
2011,-0.074562705,51.47311693,Southwark,Theft and Handling,10223
2011,-0.074562705,51.47311693,Southwark,Violence Against The Person,6585
2011,-0.177442606,51.36209146,Sutton,Burglary,1625
2011,-0.177442606,51.36209146,Sutton,Criminal Damage,1567
2011,-0.177442606,51.36209146,Sutton,Drugs,553
2011,-0.177442606,51.36209146,Sutton,Fraud or Forgery,176
2011,-0.177442606,51.36209146,Sutton,Other Notifiable Offences,110
2011,-0.177442606,51.36209146,Sutton,Robbery,296
2011,-0.177442606,51.36209146,Sutton,Sexual Offences,196
2011,-0.177442606,51.36209146,Sutton,Theft and Handling,4537
2011,-0.177442606,51.36209146,Sutton,Violence Against The Person,2346
2011,-0.035755196,51.51712534,Tower Hamlets,Burglary,2716
2011,-0.035755196,51.51712534,Tower Hamlets,Criminal Damage,2442
2011,-0.035755196,51.51712534,Tower Hamlets,Drugs,3240
2011,-0.035755196,51.51712534,Tower Hamlets,Fraud or Forgery,945
2011,-0.035755196,51.51712534,Tower Hamlets,Other Notifiable Offences,447
2011,-0.035755196,51.51712534,Tower Hamlets,Robbery,1391
2011,-0.035755196,51.51712534,Tower Hamlets,Sexual Offences,406
2011,-0.035755196,51.51712534,Tower Hamlets,Theft and Handling,8467
2011,-0.035755196,51.51712534,Tower Hamlets,Violence Against The Person,5610
2011,-0.012739664,51.59412072,Waltham Forest,Burglary,3371
2011,-0.012739664,51.59412072,Waltham Forest,Criminal Damage,2371
2011,-0.012739664,51.59412072,Waltham Forest,Drugs,1267
2011,-0.012739664,51.59412072,Waltham Forest,Fraud or Forgery,1066
2011,-0.012739664,51.59412072,Waltham Forest,Other Notifiable Offences,281
2011,-0.012739664,51.59412072,Waltham Forest,Robbery,1736
2011,-0.012739664,51.59412072,Waltham Forest,Sexual Offences,292
2011,-0.012739664,51.59412072,Waltham Forest,Theft and Handling,8751
2011,-0.012739664,51.59412072,Waltham Forest,Violence Against The Person,4984
2011,-0.186568805,51.45127296,Wandsworth,Burglary,3089
2011,-0.186568805,51.45127296,Wandsworth,Criminal Damage,2183
2011,-0.186568805,51.45127296,Wandsworth,Drugs,1053
2011,-0.186568805,51.45127296,Wandsworth,Fraud or Forgery,563
2011,-0.186568805,51.45127296,Wandsworth,Other Notifiable Offences,278
2011,-0.186568805,51.45127296,Wandsworth,Robbery,1262
2011,-0.186568805,51.45127296,Wandsworth,Sexual Offences,305
2011,-0.186568805,51.45127296,Wandsworth,Theft and Handling,8202
2011,-0.186568805,51.45127296,Wandsworth,Violence Against The Person,4046
2011,-0.161087673,51.51378932,Westminster,Burglary,3313
2011,-0.161087673,51.51378932,Westminster,Criminal Damage,2539
2011,-0.161087673,51.51378932,Westminster,Drugs,6347
2011,-0.161087673,51.51378932,Westminster,Fraud or Forgery,1842
2011,-0.161087673,51.51378932,Westminster,Other Notifiable Offences,814
2011,-0.161087673,51.51378932,Westminster,Robbery,2158
2011,-0.161087673,51.51378932,Westminster,Sexual Offences,484
2011,-0.161087673,51.51378932,Westminster,Theft and Handling,16015
